id,name,city,postalcode,lat,lon,type,accessible,payment,changing_table,water,description,municipality,source
677,Christianshavns Voldgade 36,København K,1424.0,55.669983,12.592711,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Christianshavns Vold, Elefantens bastion
Åbningstider:
mandag: Ca. 9.00 - 21.00 (19.00 om vinteren)
tirsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
onsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
torsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
fredag: Ca. 9.00 - 21.00 (19.00 om vinteren)
loerdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
soendag: Ca. 9.00 - 21.00 (19.00 om vinteren)
doegnaabent: Nej
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
168,Damhusdæmningen 2a,Vanløse,2720.0,55.68157,12.473101,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Damhusdæmningen, v. kiosk
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
191,Edel Sauntes Allé 18,København Ø,2100.0,55.700706,12.565388,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Fælledparken, Det røde toilet
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Handicaptoilettet og pissoir er helårsåbent
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
193,Edel Sauntes Allé 25,København Ø,2100.0,55.704773,12.565444,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Fælledparken, dansepladsen
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
179,Ejderstedgade 3,København V,1761.0,55.667806,12.541118,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Enghaveparken
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
50,Elna Munchs Plads 2,Vanløse,2720.0,55.691461,12.480697,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Elna Munchs Plads
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
45,Emdrupvej 185,København NV,2400.0,55.723012,12.529522,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Emdrup Torv
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
643,Engdals alle 20,Valby,2500.0,55.658138,12.478322,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Vigerslevparken Syd
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
180,Engdraget 24,Valby,2500.0,55.669723,12.480273,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Vigerslevparken Nord
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
68,Enghave Plads 13b,København V,1670.0,55.667137,12.545621,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Enghave plads
Åbningstider:
Ca. 9.00 til 22:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
186,Englandsvej 59B,København S,2300.0,55.65065,12.602138,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Sundbyvesterparken
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
206,Engsvinget 46,København NV,2400.0,55.716732,12.514343,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Engsvinget
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
688,Formosavej 2,København S,2300.0,55.64952,12.627403,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Formosavej, trafiklegeplads
Åbningstider:
Mandag: Ca. 9.00 - 21.00
Tirsdag: Ca. 9.00 - 21.00
Onsdag: Ca. 9.00 - 21.00
Torsdag: Ca. 9.00 - 21.00
Fredag: Ca. 9.00 - 21.00
Lørdag: Ca. 9.00 - 21.00
Søndag: Ca. 9.00 - 21.00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
636,Frederik V's Vej 4,København Ø,2100.0,55.697267,12.569975,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Tårnlegepladsen, Fælledparken
Åbningstider:
mandag: Ca. 9.00 - 21.00 (19.00 om vinteren)
tirsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
onsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
torsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
fredag: Ca. 9.00 - 21.00 (19.00 om vinteren)
loerdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
soendag: Ca. 9.00 - 21.00 (19.00 om vinteren)
doegnaabent: Nej
bemaerkning: Toilettet er forbeholdt legepladsens gæster
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
347,Frederiksborgvej 123,København NV,2400.0,55.714253,12.531011,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bispebjerg Kirkegård https://www.kk.dk/artikel/bispebjerg-kirkeg%C3%A5rd-i-nordvest
Åbningstider:
mandag: 7.00 - 22.00 / 7.00 - 19.00
tirsdag: 7.00 - 22.00 / 7.00 - 19.00
onsdag: 7.00 - 22.00 / 7.00 - 19.00
torsdag: 7.00 - 22.00 / 7.00 - 19.00
fredag: 7.00 - 22.00 / 7.00 - 19.00
loerdag: 7.00 - 22.00 / 7.00 - 19.00
soendag: 7.00 - 22.00 / 7.00 - 19.00
doegnaabent: Nej
bemaerkning: Vinterhalvåret (oktober-marts) 07:00-19:00 Sommerhalvåret (april-september) 07:00-22:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
684,Grøndals Parkvej 125,Vanløse,2720.0,55.681302,12.491398,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Grøndalsparken, Arnestedet legeplads
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
343,Gunløgsgade 26,København S,2300.0,55.664694,12.579486,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Gade, Gunløgsgade, legeplads
Åbningstider:
mandag: Ca. 9.00 - 21.00 (19.00 om vinteren)
tirsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
onsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
torsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
fredag: Ca. 9.00 - 21.00 (19.00 om vinteren)
loerdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
soendag: Ca. 9.00 - 21.00 (19.00 om vinteren)
doegnaabent: Nej
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
344,Gunnar Nu Hansens Plads 10,København Ø,2100.0,55.704867,12.570897,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Fælledparken, Trafiklegepladsen
Åbningstider:
mandag: Ca. 9.00 - 21.00 (19.00 om vinteren)
tirsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
onsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
torsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
fredag: Ca. 9.00 - 21.00 (19.00 om vinteren)
loerdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
soendag: Ca. 9.00 - 21.00 (19.00 om vinteren)
doegnaabent: Nej
bemaerkning: sommersæsonen (marts- oktober) hverdage kl. 9-17 og hver 3. lørdag kl. 10-17. I vintersæsonen (november-februar) hverdage 9-16 og en gang om måneden åbent lørdag 10-16.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
67,Halmtorvet 12A,København V,1700.0,55.670548,12.561251,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Halmtorvet
Åbningstider: Ca. 9.00 til 22:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
177,Hammelstrupvej 114,København SV,2450.0,55.640612,12.519723,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Valbyparken, ved Rosenhaven
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
178,Hammelstrupvej 98,København SV,2450.0,55.641763,12.520163,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Valbyparken, ved restaurant
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
275,Hans Tavsens Gade 20,København N,2200.0,55.688641,12.548019,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Hans Tavsens Park
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
338,Havkajakvej 14,København S,2300.0,55.648422,12.647289,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Amager Strandpark, Strandprominaden syd
Åbningstider:
helaarsaabent: Ja
doegnaabent: Nej
Højsæson: 1. maj til 30. sep. Kl 8.00 til 22.00 alle ugens dage. Fra 1. juni til 31 august kl. 8.00 til 24.00 fredag, lørdag og søndag. Lavsæson: 1. okt til 30. april. Kl. 8.00 til 18.00 alle dage. Her er kun handicaptoilettet åbent. Handicaptoilet er helårsåbent.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
47,Havnegade 20,København K,1058.0,55.676341,12.588465,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Havnegade
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
861,Hiort Lorentzens Gade 10,København N,2200.0,55.688284,12.542905,Handicap,1,Nej,Ved ikke,Ja,"Placering: Nuuks Plads
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
482,Hulgårds Plads 4,København NV,2400.0,55.705476,12.522551,Handicap,1,Nej,Ved ikke,Ja,"Placering: Gade, Hulgårds Plads
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
46,Husum Torv 2,Brønshøj,2700.0,55.711708,12.471724,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Husum Torv
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
211,Hyrdevangen 1,København NV,2400.0,55.707311,12.510325,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Brønshøjparken
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
188,Islands Brygge 12,København S,2300.0,55.668399,12.578484,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Gade, Islands Brygge, havneparken
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
385,Islands Brygge 20B,København S,2300.0,55.665352,12.573933,Handicap,1,Nej,Ved ikke,Ja,"Placering: Gade, Islands Brygge
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
350,Kalvebod Brygge 3C,København V,1560.0,55.669141,12.57598,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Gade, Bølgen, Kalvebod Brygge
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
139,Kapelvej 2,København N,2200.0,55.689449,12.553019,Handicap,1,Nej,Ja,Ja,"Placering: Assistens Kirkegård vest https://www.kk.dk/artikel/assistens-kirkeg%C3%A5rd-p%C3%A5-n%C3%B8rrebro
Åbningstider:
mandag: 7.00 - 22.00 / 7.00 - 19.00
tirsdag: 7.00 - 22.00 / 7.00 - 19.00
onsdag: 7.00 - 22.00 / 7.00 - 19.00
torsdag: 7.00 - 22.00 / 7.00 - 19.00
fredag: 7.00 - 22.00 / 7.00 - 19.00
loerdag: 7.00 - 22.00 / 7.00 - 19.00
soendag: 7.00 - 22.00 / 7.00 - 19.00
doegnaabent: Nej
bemaerkning: Vinterhalvåret (oktober-marts) 07:00-19:00 Sommerhalvåret (april-september) 07:00-22:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
346,Kastrupvej 53,København S,2300.0,55.656695,12.618216,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Sundby Kirkegård, i Kapel https://www.kk.dk/artikel/sundby-kirkeg%C3%A5rd-p%C3%A5-amager
Åbningstider:
mandag: 7.00 - 22.00 / 7.00 - 19.00
tirsdag: 7.00 - 22.00 / 7.00 - 19.00
onsdag: 7.00 - 22.00 / 7.00 - 19.00
torsdag: 7.00 - 22.00 / 7.00 - 19.00
fredag: 7.00 - 22.00 / 7.00 - 19.00
loerdag: 7.00 - 22.00 / 7.00 - 19.00
soendag: 7.00 - 22.00 / 7.00 - 19.00
doegnaabent: Nej
bemaerkning: Vinterhalvåret (oktober-marts) 07:00-19:00 Sommerhalvåret (april-september) 07:00-22:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
187,Kastrupvej 74,København S,2300.0,55.653986,12.618588,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Filipsparken
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
66,Kejsergade 2,København K,1155.0,55.679984,12.575451,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Grå Brødre Torv
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
340,Kilometerbroen 3,København S,2300.0,55.658322,12.642967,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Amager Strandpark, Kilometerbroen
Åbningstider:
helaarsaabent: Ja
doegnaabent: Nej
Højsæson: 1. maj til 30. sep. Kl 8.00 til 22.00 alle ugens dage. Fra 1. juni til 31 august kl. 8.00 til 24.00 fredag, lørdag og søndag. Lavsæson: 1. okt til 30. april. Kl. 8.00 til 18.00 alle dage. Her er kun handicaptoilettet åbent. Handicaptoilet er helårsåbent.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
44,Krabbesholmvej 2,Brønshøj,2700.0,55.704191,12.498832,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Brønshøj Torv
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
140,Kultorvet 9B,København K,1175.0,55.682303,12.574019,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Kultorvet
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
746,Kulturhuset Islands Brygge 18,København S,2300.0,55.666837,12.576278,Handicap,1,Nej,Ved ikke,Ja,"Placering: Handicap toilettet tilgås via elevator.
Åbningstider: https://kulturhusetislandsbrygge.kk.dk/",København,FindToilet
169,Langelinie 1,København Ø,2100.0,55.694604,12.594692,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Langelinie, østlige ende af bro
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
329,Langelinie 25,København Ø,2100.0,55.690616,12.599197,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Langelinie, Hvidtfeldtmonumentet
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
42,Lyngbyvej 90,København Ø,2100.0,55.712948,12.560245,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Hans Knudsens Plads
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
332,Matthæusgade 8,København V,1666.0,55.66996,12.551496,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Gade, Saxoparken
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
49,Melchiors Plads 8,København Ø,2100.0,55.70355,12.585572,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Melchiors Plads
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
59,Mozarts Plads 1A,København SV,2450.0,55.64871,12.534678,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Mozarts Plads
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
639,Møllegade 25c,København N,2200.0,55.692105,12.557286,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Byoasen
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæsonen (maj-oktober) mandag-fredag kl. 9.30-18 og søndag kl. 10-16. I vintersæsonen (november-februar) mandag -fredag 9.30-16 og 10-13 i weekenden. I mellemsæsonen (uge 10-17 + uge 40-43) mandag - fredag 9.30-16.30 og weekend 10-13.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
683,Nannasgade 6,København N,2200.0,55.699854,12.54919,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, BaNanna Park
Åbningstider:
helaarsaabent: Ja
doegnaabent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
12,Nyhavn 1F,København K,1051.0,55.680573,12.587758,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Underjordisk Nyhavn
Dametoilet til højre og Herretoilet til venstre for Canal Tours
Åbningstider:
9.00-22.30 alle dage
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
357,Nørager Plads 23,Vanløse,2720.0,55.696272,12.475026,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Nørager Plads
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: mandag-fredag: kl. 9.30-13 og lørdage i maj, juni og september kl. 13-16.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
60,Nørre Allé 2,København N,2200.0,55.69137,12.56125,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Sankt Hans Torv
Åbningstider:
Helårsåbent: ja
Døgnåbent: Ja
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
342,Nørre Farimagsgade 2,København K,1364.0,55.680491,12.564608,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Ørstedsparken
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Legeplads med pædagogisk personale og aktivitetshus. Åbningstider: : I sommersæsonen (maj-september) 9-17 på hverdage og lørdag 10-17. I vintersæsonen (oktober-april) åbent herdage kl. 9-16.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
171,Nørre Farimagsgade 2A,København K,1364.0,55.680387,12.56456,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Ørstedsparken, tæt på legeplads
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
212,Nørre Voldgade 15B,København K,1358.0,55.683049,12.571366,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Nørreport station
Åbningstider:
8.00-22.00 alle dage
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/
6 unisex toiletter
1 handicap toilet med egen indgang. Pr. 25.5.2022 nu også med personlift. Personalet yder ikke assistance.
1 pissoir med egen indgang",København,FindToilet
678,Parmagade 45,København S,2300.0,55.654049,12.618546,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Filipsparken (Elba), legeplads
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæson (maj til september) mandag-fredag kl. 9.30-18.00. I vintersæsonen (oktober-april) 9.30-16.30.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
354,Peder Lykkes Vej 71,København S,2300.0,55.652713,12.598081,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Bemandet legeplads Remiseparken, Bondegårdslegepladsen
Åbningstider:
mandag: Følger legepladsens åbningstider
tirsdag: Følger legepladsens åbningstider
onsdag: Følger legepladsens åbningstider
torsdag: Følger legepladsens åbningstider
fredag: Følger legepladsens åbningstider
loerdag: Følger legepladsens åbningstider
soendag: Følger legepladsens åbningstider
doegnaabent: Nej
bemaerkning: Sommersæson maj-sep (uge 18-39) mandag-fredag kl. 9.30-17.00, lørdag-søndag kl. 9.30-16.00. Vintersæson okt-april (uge 40-17) mandag-fredag kl. 9.30-17.00, lørdag-søndag kl. 9.30-16.00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
195,Per Henrik Lings Allé 5,København Ø,2100.0,55.703159,12.570673,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Fælledparken ved kiosk
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
205,Pilesvinget 80,Brønshøj,2700.0,55.708825,12.4864,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Pilesvinget
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
196,Rymarksvej 75B,Hellerup,2900.0,55.72201,12.563557,Handicap,1,Nej,Ved ikke,Ved ikke,"Placering: Park, Ryvangens Naturpark
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
185,Rødegård 8A,København S,2300.0,55.661051,12.611136,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Rødegårdsparken
Åbningstider:
Åbent fra 1. april til 30. september
Ca. 9.00 til 21:00
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
130,Rådhuspladsen 5-7,København V,1550.0,55.676169,12.568555,Handicap,1,Nej,Ja,Ja,"Placering: Gade, Underjordisk Rådhuspladsen
Åbningstider: 9-22:30 alle ugens dage.
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/
Der er 3 stk. kombinerede handicaptoilet/familierum samt i alt 12 toiletter. Pissoir er endnu ikke tilgængeligt.
Toilettet tilgås ved ned-/opgang til Metrostationen under Rådhuspladsen ved Vester Voldgade.
Der er separat adgang med elevator for kørestolsbrugere mv. og barnevogne. Elevatoren kan ikke bruges til metrostationen.",København,FindToilet
686,Sandkaj 37,Nordhavn,2150.0,55.706277,12.597487,Handicap,1,Nej,Nej,Ja,"Placering: Sandkaj, flydende aktivitetshus https://www.tv2lorry.dk/kobenhavn/nu-far-nordhavn-et-flydende-aktivitetshus
Åbningstider:
Mandag: Ca. 9.00 - 21.00 (19.00 om vinteren)
Tirsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
Onsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
Torsdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
Fredag: Ca. 9.00 - 21.00 (19.00 om vinteren)
Lørdag: Ca. 9.00 - 21.00 (19.00 om vinteren)
Søndag: Ca. 9.00 - 21.00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
190,Serridslevvej 35,København Ø,2100.0,55.706806,12.571253,Handicap,1,Ved ikke,Ved ikke,Ved ikke,"Placering: Park, Fælledparken, Seridsslevvej nord
Åbningstider:
Åbent fra 1. april til 30. september
9.00 til 21:00 (19.00 om vinteren)
Ændrede åbningstider Jul, Nytår, Corona m.m.: https://www.kk.dk/toiletter/",København,FindToilet
